udp_arrival_to_queue_ns,queue_duration_ns,worker_processing_ns
84,375,27584
41,292,29542
42,333,27500
125,1709,26708
42,625,26459
41,2875,27250
42,375,26333
41,6584,29291
83,500,27458
42,333,27875
83,4750,27625
84,6625,26542
41,209,83042
83,1042,75750
167,18458,31417
334,2208,27958
208,1083,28167
83,875,29292
83,1042,26834
41,1334,29375
83,250,28750
84,333,28833
125,333,29250
125,250,28792
84,250,29875
84,208,28458
42,458,29833
83,542,28667
42,750,29291
375,5333,28709
84,2500,28959
83,1000,28125
1209,1208,29833
83,3625,30042
84,3125,29666
83,3125,34958
42,9833,29083
84,541,28583
83,2959,31584
42,2500,29625
41,1917,82583
41,667,165291
209,708,27125
42,2041,27083
83,2667,26917
291,1000,42375
42,2708,26375
83,3042,44291
42,2791,27917
84,2666,33292
125,3000,35041
41,2542,90583
83,5167,34334
125,2667,36042
84,2666,59209
292,1083,27167
42,4458,28750
42,1666,27667
83,1000,31125
84,583,30042
125,292,27583
41,542,28125
42,625,28416
42,1958,95917
41,5250,78083
166,17459,39084
83,8917,34125
208,2792,28916
417,3416,58917
42,875,27083
167,1583,35125
208,1000,59417
83,4917,61916
41,4000,102750
41,959,27250
125,8625,28500
500,1500,72250
458,2500,129458
208,1542,111625
625,834,174209
458,11125,60750
334,2291,29333
42,2167,26667
83,375,28667
42,2208,29042
42,958,37042
41,1334,80459
41,500,28750
83,1084,88834
84,2208,39208
42,1917,139458
125,4375,30250
83,1875,42041
84,958,32041
166,5375,27667
83,1250,29125
42,708,28167
42,542,52125
42,3583,31417
84,1000,27541
83,375,29458
209,4333,30250
83,500,29417
83,334,28833
84,250,29250
83,375,28417
83,542,29167
209,2041,27583
83,1084,27750
42,958,45375
42,708,31250
83,750,26834
84,1041,27417
42,958,27250
41,709,27292
41,459,27459
83,167,28084
125,833,67542
42,15917,33917
41,5459,28125
166,417,21375
0,667,26083
83,2000,44666
125,1250,28750
83,584,29584
500,1000,27375
83,459,30000
83,3333,50959
125,2834,29791
41,3459,30333
125,750,28583
708,8750,28041
458,3709,26916
83,417,28750
542,1583,29167
83,542,30625
84,375,29333
84,333,61125
83,792,50041
791,875,27292
125,9000,30542
83,333,27583
125,2084,29000
83,333,33709
84,6041,27292
42,1875,29625
42,333,28208
125,791,27959
84,2000,36166
167,1083,29542
42,2500,46584
83,375,28417
125,333,30000
84,666,28292
83,208,28209
83,708,29208
83,583,29250
42,708,28834
41,750,27084
41,167,27750
625,2917,28416
833,17750,36750
125,16000,46208
41,14834,111875
41,459,31584
584,1041,33209
167,541,29250
125,375,28209
42,916,29209
41,1625,28583
84,2000,83459
41,1459,46417
84,6958,29500
459,1333,27500
41,625,29208
83,833,28917
42,375,30250
42,458,28042
84,416,28000
84,416,31459
83,458,27459
84,4166,29500
42,708,30291
41,292,27500
83,334,27375
41,3584,27709
250,1083,27083
42,2458,36583
83,3667,88125
42,3833,32208
584,958,36708
42,4542,100875
500,3125,39542
1000,500,69250
83,792,117167
125,959,31459
167,1875,41917
167,4750,27250
125,1084,45709
208,4667,43417
42,1542,31000
84,250,27458
83,1042,28500
41,542,31625
42,1333,30083
125,333,27833
583,834,27334
166,500,28917
42,333,27375
83,250,28583
42,292,27541
42,1917,29500
166,584,28666
83,458,27375
42,541,27625
42,2500,26166
166,4792,28791
83,667,49083
84,291,31333
42,416,27875
42,667,26750
125,167,26458
83,750,27792
83,625,27417
83,250,27291
125,500,32375
42,1292,27459
1166,10834,30625
83,3625,35792
459,958,28875
125,1375,37625
125,12292,30292
209,42208,30916
542,35583,147083
500,28625,37542
792,6542,70000
125,2000,82625
500,9000,30333
125,833,24500
41,542,41125
125,834,27000
125,1250,44250
125,708,32125
84,458,28875
84,333,30250
84,291,27583
84,666,28500
125,458,28791
42,333,28333
167,958,27458
41,1250,27042
41,459,38334
42,667,29666
41,1000,26292
42,3416,31959
42,2041,70875
83,2333,42292
583,9125,27375
166,667,28000
42,2042,28083
84,708,27833
41,250,28542
42,416,29875
42,6000,29167
83,917,28083
250,2958,27792
125,3125,33875
42,375,29917
42,1166,56750
417,3250,28791
208,6250,57333
250,4125,30625
83,708,36084
41,959,152459
542,2541,26792
208,4875,29750
458,667,34250
41,1167,143541
459,1958,28875
83,667,26584
42,583,27834
84,1250,28750
42,375,26541
42,4458,26750
41,875,27583
42,375,26625
83,250,26833
42,458,26792
83,292,26917
84,625,26875
0,500,28208
333,834,30750
42,958,28125
42,1125,28000
292,958,49541
83,333,28625
83,834,29708
84,916,28417
125,625,28291
83,334,27459
84,625,28000
83,333,27458
83,3209,26250
42,791,27167
84,500,35625
41,11542,26833
41,3125,26292
42,2625,26375
83,3625,29209
542,1292,28791
500,108834,28667
1042,30250,27042
542,22625,28167
500,260666,28041
792,8208,27792
583,195000,30666
833,39334,27958
1083,16042,28500
1042,5333,29750
42,2125,37417
42,1125,78708
41,45084,34959
41,6750,78208
83,36292,37583
125,36042,45292
208,21500,90417
500,43542,66167
166,59542,39833
167,32166,117792
208,50375,29625
167,28000,41583
750,37959,115417
83,5959,282083
459,231750,61500
5375,305416,59292
667,218333,60916
333,276167,59666
209,198458,60250
167,309625,58292
417,295958,57958
333,595208,32583
167,614333,26625
167,630083,25750
125,649500,26708
1208,165834,75792
166,217417,92958
125,240542,66667
166,280042,171708
250,319042,102125
83,389959,120459
792,417500,87625
167,442667,80209
209,466833,64458
250,333458,95916
333,340333,122708
416,1042,33083
500,958,35958
416,709,49584
666,3834,29459
125,2708,29417
334,1291,31792
84,1250,56458
125,1958,72250
42,1042,52833
84,4250,30375
41,417,30791
83,709,30083
83,10959,33083
125,1083,29459
542,750,27916
125,2792,30833
166,417,29208
83,584,28125
84,2125,28375
41,625,27917
125,6208,30083
84,5625,29125
83,375,29583
84,7291,28792
42,958,28625
41,250,27084
125,375,27084
42,292,76250
125,1666,57042
250,4250,28041
84,3541,28209
167,875,29666
42,208,27458
83,3959,28958
375,1000,59333
125,26625,28083
750,9584,31834
459,9250,28541
208,11792,33875
84,6750,34625
125,19709,135667
166,64834,79000
417,750,28417
833,833,26833
83,417,29458
125,500,29583
41,667,28333
42,250,28375
41,292,29291
167,792,28166
84,291,29375
42,500,28333
84,250,27916
42,708,30000
83,209,27792
500,8083,30750
42,375,28083
41,334,43833
41,4209,52834
41,1125,30000
84,1250,30083
83,708,27542
83,333,28459
125,458,27083
84,458,26958
84,416,28042
41,667,29833
84,1333,31000
334,121083,73541
42,61208,79375
166,44292,138250
42,91958,53875
42,20166,31917
42,25541,70709
83,9833,145791
875,11333,74083
167,1541,54167
750,34583,26292
41,5375,29709
167,1083,26333
42,9041,26833
208,1334,28042
41,1417,29167
125,333,28417
209,2375,46000
42,2416,26750
83,3958,29167
83,1875,35791
83,625,28666
42,416,29417
83,1042,28875
83,125,27042
209,541,28292
83,583,54459
167,1750,28250
83,8625,26750
42,1000,31958
42,2458,30583
84,1875,71334
42,9250,34250
83,7708,31250
42,666,44875
83,3042,28458
83,3000,27875
42,333,28084
41,2292,31958
42,2000,27042
291,917,29333
41,5542,27541
42,625,29541
83,417,28000
42,291,28959
83,500,27708
83,375,28458
83,333,30042
84,291,28084
83,334,30250
42,291,100625
0,917,83083
167,23458,33459
333,1375,27834
42,3583,53625
125,5875,27458
42,3333,31166
42,4166,32584
125,2875,30459
250,667,28375
125,792,27292
42,708,26708
167,1167,40500
42,2583,28541
42,958,28042
84,833,28916
167,1458,28792
41,6542,34167
83,12375,29750
833,16083,30792
125,11208,74584
41,39459,34542
125,8541,107375
167,750,76292
166,26709,32125
209,11625,34291
667,2958,30042
125,833,57292
41,1917,28083
333,3209,40291
83,3792,27584
125,1292,27209
83,3500,30000
42,2333,29750
83,167,27833
83,6000,29291
83,417,27875
42,4000,64583
125,416,59917
42,9583,29500
125,1292,27416
42,625,29208
166,3084,31125
42,916,28250
42,1750,28875
667,1083,28292
84,291,27125
83,167,27958
41,7167,28750
42,5000,28125
125,6167,77667
41,33459,29875
375,19875,31459
41,33875,96875
125,6833,74083
458,5708,29000
83,792,27041
41,500,28042
42,375,27833
125,458,29500
84,750,28125
42,250,60791
42,2875,28541
42,292,29167
42,6375,39791
42,875,42791
42,458,28875
42,416,27167
125,1958,28166
125,500,27500
167,916,29625
83,292,30416
83,417,26583
125,208,27791
83,667,27542
42,583,28917
84,458,78916
42,2583,36083
167,14250,29084
750,833,27083
84,1583,27250
83,209,38459
42,833,26916
167,2041,29208
250,5375,31959
125,1333,29333
83,1250,28250
42,292,27458
83,3917,27792
84,6875,29417
42,500,29042
83,3959,27250
83,292,29458
83,292,26916
125,3125,39666
250,834,27416
42,1042,25750
1125,1416,56667
41,9375,30125
42,6208,31417
83,1167,28250
84,2375,29542
42,2417,30625
83,2167,50834
42,3083,27958
41,2542,29666
41,4000,107417
667,3625,55625
208,12334,28334
125,958,55083
166,1000,27958
583,1000,29625
84,833,54083
250,6250,54792
833,2709,29208
125,7625,26500
125,375,32792
833,1125,29875
167,1083,28583
84,416,27750
125,417,28625
167,1958,26459
41,4042,28375
84,4708,31667
41,4625,29917
41,1834,31959
42,1083,27750
584,9125,26750
83,625,29917
84,291,70667
84,208,63791
41,11125,33417
542,1166,31334
125,10250,45792
292,1958,27416
42,3750,28667
42,2500,45125
166,2000,32000
84,1125,73666
41,6000,82958
42,25250,28875
41,15584,27708
125,959,27041
291,4834,43458
83,8875,28458
125,625,26583
125,2625,32041
208,1500,27958
125,3375,26834
83,417,28125
42,1375,27209
84,791,30208
42,3708,26916
84,416,28125
41,542,26708
84,6125,26542
84,541,82417
41,2625,41083
125,18292,32833
125,500,30917
250,709,29041
42,3625,28500
42,2125,39542
83,11209,67209
125,708,52458
41,2334,28958
167,583,29333
41,459,27750
42,708,26917
83,458,27125
42,333,28084
42,4375,28875
125,2208,26916
208,8750,29167
84,500,26500
83,5334,27625
750,1208,28708
167,2583,27375
42,375,30083
41,5000,51750
83,3084,28291
42,875,27542
125,500,29083
42,250,26834
83,8125,28708
84,791,28292
84,2958,41292
42,1292,31083
41,3084,39500
42,1000,30166
83,2625,27291
83,292,28666
84,6500,28500
42,458,29208
84,291,27417
41,292,27958
83,167,102209
83,375,84959
83,31875,24250
375,23500,27792
42,1583,97333
292,16583,78209
250,1334,92459
83,834,48000
125,458,37833
41,29625,50042
41,917,120083
167,6333,35125
166,17709,124167
167,1583,68167
167,17666,137792
125,625,30250
125,1708,30000
42,458,28416
41,1209,27792
42,7041,29000
42,916,28084
125,3708,51625
41,7042,34000
542,625,26917
209,833,29708
41,834,28916
42,291,30542
42,292,27750
83,4250,26458
208,1500,27917
42,625,29791
84,23125,26541
84,1541,28708
42,958,29000
83,1000,28916
125,875,29416
83,959,29791
83,792,29000
84,106250,26625
84,541,77583
167,7333,24542
42,19708,33750
1166,5167,33792
83,833,31333
42,583,32541
875,625,29584
167,4792,28709
500,9708,30625
84,4041,34792
42,9250,31292
41,2584,29750
84,3083,28125
42,4208,36792
83,792,63583
83,2458,75375
791,7459,27541
666,12375,50208
166,45167,35167
292,25500,73750
83,10125,67042
83,3375,33833
416,6500,30084
42,29000,137625
750,14833,28333
167,2458,33708
167,2166,32958
208,3000,32792
333,8792,53375
333,1417,102416
1375,29000,71834
167,1916,116792
208,92833,36250
667,34000,162833
125,88458,34167
167,96208,37667
209,89333,107166
167,121791,37292
167,114083,76708
583,72542,38167
167,62291,40667
167,58125,75542
250,62667,94709
416,1584,29875
41,31917,25500
208,834,30958
125,7875,42542
750,1209,32959
84,6875,27000
250,17125,33167
208,33875,30459
250,88000,107166
958,50792,42750
750,25917,124625
83,3417,91250
125,44917,224792
667,791,19542
42,1292,29292
41,4292,30625
83,14000,109250
625,29125,26417
250,2791,48500
83,667,31875
417,12958,27834
83,1000,28667
125,541,27959
41,10375,30084
41,1917,27625
42,5833,109250
625,4375,86875
42,1667,27500
83,3000,29625
834,708,27542
84,3041,31459
542,833,28667
167,8541,31417
167,583,29250
84,708,82458
83,500,58125
42,21458,30875
42,10958,30750
208,500,32250
167,1416,25834
542,10291,31500
167,1291,37792
125,9292,100792
166,10459,40416
125,14958,41417
125,5291,78167
125,19459,134625
125,18125,115417
375,40542,42792
42,49083,86042
125,56792,39208
125,50375,41750
167,56000,111916
292,500,27125
41,750,42417
41,2750,29250
42,375,27542
83,500,30458
83,583,31500
83,625,28333
42,625,27125
41,334,27833
41,500,28708
125,250,27167
42,458,26458
41,834,28791
334,9375,29708
41,3959,27041
83,1375,38250
250,2042,91916
83,1959,29000
42,542,39833
42,666,28208
42,542,28125
41,1792,27833
41,917,27875
41,1417,26583
42,958,93167
42,3208,74958
125,1500,27500
0,1000,28833
83,1500,29583
83,500,30750
84,375,28000
84,375,26875
41,500,28500
42,458,27458
83,1584,28667
83,459,27000
167,208,28125
42,375,28041
83,292,42000
208,1083,28875
42,3791,26208
41,5292,55375
83,2917,34458
84,5583,126083
125,17875,30291
458,1542,86333
83,2750,66375
334,1166,30000
41,542,101333
292,13208,26375
375,17167,30834
209,6291,84542
459,750,39291
83,1209,25625
41,959,27500
83,1125,29167
42,416,28083
83,1333,29584
42,666,28125
42,333,28500
42,1375,29375
83,542,27875
83,417,28250
42,1292,28125
83,833,27667
167,18958,28042
84,4958,27500
1208,3333,29500
125,8334,39166
125,20000,33417
125,24750,42625
41,32375,35292
208,19209,40084
125,3917,81125
84,2916,52375
125,917,31250
42,1958,32583
83,4292,28750
250,666,28667
83,292,28708
42,5500,30500
83,1042,29750
42,666,30000
167,208,28542
167,1250,27792
167,250,27958
125,1209,27542
84,875,39959
125,1291,28959
41,3750,29708
84,458,28750
208,1125,26625
42,791,55625
125,750,91917
41,1209,31125
42,1458,30500
83,417,30375
84,333,28875
84,333,28792
83,375,27125
83,209,27583
42,250,27917
83,625,27417
83,625,27709
208,2042,28042
291,459,27917
125,1208,29583
83,750,29292
83,584,28083
83,584,29875
83,1417,27875
83,417,27333
83,250,27375
84,291,29125
125,417,27875
83,417,28583
125,250,43416
375,2084,27958
1000,1958,28125
125,1000,48459
42,1916,46292
125,2167,29166
166,2250,28625
42,958,33334
41,4042,28958
125,834,31416
166,3167,30166
125,1750,28417
83,875,28000
42,1333,27375
125,1583,29333
42,708,26500
84,1041,27708
42,875,41125
625,791,30208
167,625,53542
83,2334,31666
84,833,28750
42,958,37375
84,1041,76792
125,708,27333
83,1000,28708
125,2125,37666
208,1333,29708
83,2500,27208
42,1333,62916
42,500,31250
42,500,41416
41,709,28959
750,750,28250
84,958,30958
83,333,30375
125,834,38375
41,4125,28417
84,416,28958
83,333,27708
83,333,35292
250,875,27334
84,1458,27417
41,750,27833
83,625,30500
42,541,27375
1166,625,25958
166,3917,33792
83,8083,43000
41,10375,34250
42,2583,36666
125,5000,39542
209,13083,89250
125,1916,49417
292,500,27583
84,1750,60542
292,458,45958
166,2042,36041
125,791,43625
42,3625,30791
41,375,28667
83,959,28708
42,1125,27791
83,917,28583
83,959,27417
83,542,27167
41,167,49041
167,1541,27583
83,542,26417
42,1708,28583
83,2208,44167
125,917,29625
83,917,27791
41,500,28750
42,250,29750
83,750,28917
41,250,91625
83,1417,68125
167,19333,39250
209,458,33958
208,1500,28083
209,3791,27417
41,2917,27792
208,375,27167
41,334,27375
83,458,29209
41,459,30042
41,209,29375
125,1458,30708
42,500,29167
83,917,99333
41,417,83166
167,30416,23792
41,1334,27042
41,292,27041
42,6833,30458
42,292,33708
41,2167,28291
42,666,29500
41,1250,27583
208,792,28292
42,1208,28208
125,1250,78291
42,2542,106959
42,17750,56916
125,25458,38375
125,102375,44708
125,65500,28333
83,29583,27958
42,2625,61208
125,1208,29250
83,1625,28417
167,625,30750
958,4167,80416
84,10875,39916
41,2084,102250
125,1708,66417
125,1500,30667
125,4292,28125
292,1750,27209
250,958,27375
83,292,28292
83,583,27417
83,208,28500
83,417,27041
83,250,27542
84,291,94667
42,2958,55084
41,33292,29792
42,9458,28750
83,1000,27542
41,209,32333
167,500,26958
42,2041,27875
42,2083,27875
84,625,27041
41,792,30250
84,2541,30375
84,458,74083
84,458,67125
42,16250,30458
459,708,29333
167,1041,30542
83,208,27375
125,334,27750
583,792,30500
84,583,50000
42,8041,66167
84,4250,48958
542,1250,60667
167,3833,38458
84,4250,92625
250,8875,32083
125,7542,85000
84,8166,112250
209,791,82750
667,17458,59334
42,18708,157625
334,1416,29792
42,792,26667
83,1375,29458
41,1292,28250
84,333,27250
84,875,29375
42,958,28333
83,334,28750
84,458,27958
83,334,26875
125,584,28459
83,334,27625
83,542,27583
333,542,28083
83,1750,28959
42,4000,28708
83,958,29625
83,209,70583
84,8041,59958
125,2375,30708
83,5334,34208
125,750,32375
125,333,28667
84,2000,27791
83,209,28250
84,1166,27792
292,3416,28292
42,291,28083
42,2500,27583
42,9750,32667
83,334,28417
208,2750,28416
41,959,26292
41,2834,28250
375,3500,30458
41,5375,37708
83,2959,103500
83,58792,28791
83,22084,27459
1958,13042,128792
333,7250,283542
625,8167,503041
167,102792,31917
792,13333,68834
625,276834,66541
167,284583,59666
83,106583,42125
250,86792,36542
84,230875,104084
166,453209,65125
166,484292,59083
208,369583,58833
375,340875,446459
375,3375,73291
292,74417,68625
209,15625,28083
125,233166,29292
250,23541,174416
125,8583,264875
83,13417,801541
708,16792,34334
250,13041,59083
250,26042,101125
167,16208,58250
416,7375,118667
125,1833,70417
125,2833,27542
167,583,30416
84,541,27917
83,875,76167
42,625,75958
84,500,30583
83,6125,40959
84,583,32167
83,750,36375
84,2666,46792
0,6750,39625
83,2042,48375
916,625,32500
708,3625,165375
458,55375,46250
166,35042,82292
42,75541,157417
83,13459,194541
417,68083,78291
750,66666,81917
208,45959,78250
334,791,36625
208,16625,47708
250,4250,35250
209,4458,37917
292,4250,67917
792,4583,30125
42,2416,32458
500,3000,52708
166,1417,33333
84,3333,124833
84,85916,28625
291,64709,36709
125,6000,218125
125,76334,62584
458,84250,36208
208,96417,40375
125,100500,115166
19750,78667,40083
458,1042,30291
84,708,29916
42,12458,27875
83,1250,26541
84,1750,28209
83,4875,29459
84,833,27083
84,333,53000
42,6542,78209
42,23541,39125
84,7208,33500
125,2334,28750
42,333,28375
292,3375,29250
458,2208,26459
41,5209,32125
125,1250,31500
83,2375,26875
42,3416,28458
42,8667,83125
42,1000,69625
167,7458,32250
375,3667,36458
375,2042,51167
125,10834,82959
833,2333,46042
250,583,30542
42,1625,27791
42,833,27375
84,1458,28958
41,500,29292
84,833,27083
83,958,26583
84,1291,28417
83,1292,75541
41,2125,51459
42,958,29917
42,2000,28667
42,541,28084
125,917,41541
42,4583,29541
166,4084,31375
83,4250,95167
41,9959,27333
84,22083,92500
42,2917,77083
83,36208,37125
83,27709,111250
792,32208,46416
208,28000,47500
125,5583,35750
83,1792,85334
250,1084,28875
42,3625,54125
167,1875,28625
167,1167,27500
83,542,27042
84,458,27833
83,417,28625
125,375,28000
83,500,29833
84,375,29334
84,958,27042
42,1292,26875
83,459,26791
208,2667,29459
83,21542,42292
250,458,29125
83,959,28416
208,2709,56375
42,32958,25250
83,917,34083
959,6416,35750
83,1042,116959
125,15917,75416
84,60125,28792
83,1834,147167
42,55416,32042
125,1209,27250
83,667,27709
42,1916,61667
42,1917,41375
84,2750,27875
208,708,30250
42,458,27958
83,417,30167
42,333,29667
41,542,31208
83,1250,27750
42,333,29666
83,542,28542
250,26959,38250
42,22208,36583
83,5792,36292
83,8709,43916
42,38916,28334
42,15625,29541
125,750,53125
375,1583,30583
83,875,30958
83,1292,30250
125,1083,26792
42,458,29000
83,833,29958
208,667,27542
250,917,25958
42,833,53000
83,2125,35875
125,709,29833
83,458,28917
0,2334,29709
41,1292,28333
42,250,29125
84,583,144375
42,250,70458
1000,1209,31208
291,500,25792
208,1250,28125
42,1375,30709
584,833,30792
334,2083,28292
42,5916,28750
83,1833,41250
83,333,28042
42,667,27917
125,333,27875
83,333,96042
83,959,79416
166,30542,39000
42,20750,40750
167,833,28083
500,1000,26250
83,2125,27917
292,1083,27625
42,9542,29458
83,3875,30166
125,833,28625
42,292,27625
42,1083,27667
84,1250,27250
83,292,28125
83,1583,29708
83,875,29333
