challenge_id,target_parsed_to_tcp_sent_ns
8045,480459
8044,2653500
8044,2719250
8046,2568000
8047,3560375
8045,116083
8046,1371833
8047,5006958
8048,200541
8049,4309125
8050,2668000
8051,2791125
8052,2480583
8052,3062625
8053,4972708
8054,2521667
8054,701667
8055,1163833
8056,44500
8058,1213541
8057,1908750
8059,2490125
8058,2629709
8061,2703084
8061,2704042
8061,1112458
8063,1241709
8063,1281042
8062,1177250
8064,2866750
8064,4602417
8065,2689959
8065,1120292
8066,1627333
8066,1644042
8068,2312875
8067,3328709
8069,2440709
8069,891667
8070,976334
8071,1355334
8071,1356334
8073,595709
8073,363041
8075,3396667
8074,55750
8076,1407875
8075,1772416
8077,263917
8076,2208958
8077,989291
8079,2113167
8079,1550416
8080,3585875
8082,4016083
8083,1879208
8082,67083
8083,265333
8085,22125
8086,3169041
8085,40000
8085,68416
8086,999625
8088,2546250
8087,3176583
8089,2573792
8090,1209042
8091,788584
8091,793459
8090,836625
8092,3235750
8094,618875
8094,648833
8092,43541
8092,44083
8093,100209
8094,1954042
8094,1982209
8096,2485459
8096,915458
8098,2443375
8099,2516958
8099,2569125
8098,1117042
8100,1037625
8099,2188083
8099,2215458
8101,2481791
8100,147500
8101,2825042
8102,4919167
8102,4963583
8104,651167
8103,579667
8104,1988083
8104,2010541
8106,1412250
8105,675750
8106,542166
8108,2756000
8109,2218208
8109,1512250
8110,4474833
8112,25375
8113,394084
8112,2084208
8114,1223709
8113,1056291
8114,3805333
8117,2015458
8115,93333
8118,2976125
8119,230000
8120,2253708
8120,2288292
8120,4020708
8120,4043167
8121,2711334
8121,1095666
8122,2500166
8124,4654167
8124,193250
8125,2439958
8127,90500
8126,201750
8128,2680958
8127,3003875
8129,2463125
8130,4300542
8131,347583
8129,161167
8132,3490500
8131,226625
8132,3493958
8133,2040917
8135,2684541
8135,1224750
8137,40167
8136,1616708
8138,3346958
8138,3378083
8139,2470875
8140,847708
8139,112333
8140,67625
8142,2504709
8141,3186000
8142,3279833
8144,2603292
8145,371792
8144,1947625
8146,1097709
8146,4869667
8147,2512833
8147,1579875
8148,1166125
8150,3170875
8149,1629250
8150,4798042
8152,3782333
8152,3817625
8153,2134500
8152,137333
8154,3386458
8154,5098750
8155,2429084
8156,2884625
8155,748833
8156,2571792
8158,47292
8157,2056625
8157,2074667
8159,2678666
8159,2755333
8160,164334
8159,1792917
8161,2652583
8160,45542
8161,1750125
8164,1041709
8164,1090709
8165,2810084
8164,1129833
8164,1179042
8166,3753667
8168,2630416
8168,2692834
8171,3983250
8171,4002209
8170,1807583
8171,3421166
8172,2563416
8174,2962875
8175,3302416
8175,3330916
8176,47334
8176,52625
8176,208250
8178,2375042
8177,705041
8178,675709
8179,1286292
8179,1308875
8181,2701625
8180,2581334
8181,3845625
8182,2527458
8183,2658875
8184,1596625
8184,1611334
8183,1618958
8185,220875
8184,444167
8186,672459
8185,2261000
8188,2267250
8188,2299333
8186,44375
8188,1373333
8189,2518083
8190,3687834
8189,1696042
8190,207208
8190,224833
8191,2026958
8193,2579417
8194,1242750
8193,375167
8195,2967792
8195,2729416
8196,3427459
8197,2557917
8197,540333
8198,1254084
8200,2387542
8199,593041
8200,2507291
8201,947375
8204,690791
8202,29583
8205,2852250
8204,874958
8206,2043833
8206,2075000
8205,1182500
8207,1936292
8206,335000
8208,3833542
8207,30584
8208,7124875
8209,4858833
8209,4859917
8210,3750792
8210,3751708
8211,547083
8210,280708
8211,1294125
8212,171416
8213,4401458
8213,4576041
8214,61167
8214,4677083
8214,4697166
8214,4926333
8215,1772834
8216,2670208
8217,144375
8218,1406125
8219,2831208
8219,2861958
8220,2551750
8221,577292
8221,594042
8220,151125
8223,4334042
8224,1421542
8223,1889250
8225,1070375
8226,4227958
8227,1001333
8227,1061791
8225,70208
8226,498333
8228,310041
8229,2596291
8229,2597541
8229,4703458
8230,2701417
8231,2827375
8230,1169250
8231,1646458
8231,1748375
8234,2080541
8232,1135166
8236,4210834
8236,4232209
8235,1961792
8238,1536208
8238,1610958
8238,1611375
8238,3158458
8238,3179708
8239,2474375
8240,2724708
8240,2752417
8239,1492667
8240,2096542
8241,258625
8243,2591542
8243,225125
8245,817750
8244,1428292
8246,3932875
8245,2716417
8246,2270000
8248,203500
8250,2326875
8251,2260959
8250,186209
8250,201750
8251,2290000
8254,272292
8253,508708
8255,74625
8254,3280583
8255,1430667
8257,3948083
8256,1630208
8258,27750
8259,3750500
8258,19333
8261,4626500
8261,1530583
8262,2478666
8262,546167
8263,1479958
8265,1679792
8264,337708
8266,2457334
8265,1382583
8265,1384291
8268,1729583
8268,1764792
8266,5198500
8267,25791
8268,1453375
8270,23167
8271,1096167
8271,1119167
8271,1374667
8272,556750
8274,1240583
8273,1027209
8275,2562958
8274,823917
8275,3578500
8276,817791
8277,1965958
8278,37375
8279,3308208
8280,2506583
8281,2614875
8282,2624583
8283,2502459
8283,2524834
8282,3623000
8284,2426167
8285,3110667
8284,898542
8286,750125
8287,1968250
8286,3222000
8287,4501500
8289,33583
8290,1021083
8289,43459
8290,921375
8292,2823959
8291,820167
8293,1289417
8294,2181000
8295,3785000
8295,3860167
8296,185917
8296,254125
8295,3048333
8296,3561041
8297,1187834
8298,2636459
8300,247250
8299,2253708
8301,2381625
8301,2404792
8302,1383959
8301,1187916
8301,1188500
8303,3702583
8302,2516375
8304,2598292
8305,4130167
8304,261792
8305,3498875
8306,227916
8309,1326875
8308,33167
8309,1539791
8311,1258042
8312,515667
8312,741125
8313,70375
8314,19125
8316,2205708
8315,2388833
8316,4317875
8317,2680834
8318,2497208
8319,2441208
8320,143625
8319,707666
8320,4492542
8322,657875
8321,1291250
8323,484167
8322,1813583
8324,4066542
8324,1141542
8326,83041
8327,2068666
8327,2915625
8327,2916167
8328,2471917
8330,2121958
8330,2142542
8330,2151958
8331,69917
8329,2198375
8332,1556125
8331,2432375
8333,4608833
8333,4609291
8335,4018750
8335,2367834
8339,2058875
8338,1889708
8339,1935125
8340,4327167
8341,2480500
8342,2616333
8342,2652500
8341,481625
8342,2036291
8344,40291
8346,541542
8345,1737125
8347,2315625
8346,648167
8348,2542125
8349,2509625
8348,1026792
8350,2362875
8351,3993750
8352,165458
8351,1201166
8353,370042
8354,3932333
8353,1168708
8356,3343000
8356,1718375
8358,2882541
8359,33417
8358,2490708
8359,72083
8360,2719042
8361,39583
8361,33709
8363,1321208
8362,998750
8363,859042
8363,860208
8364,3752500
8366,239042
8365,4744458
8366,146875
8367,4270167
8367,4303000
8369,886208
8368,1379000
8368,1389417
8370,2601584
8369,1378500
8371,2378167
8371,2424250
8370,887583
8371,928792
8373,2814250
8374,79500
8374,522750
8377,2552708
8376,2706750
8376,2729000
8378,2108458
8379,2858584
8379,2875792
8379,1460792
8381,627959
8380,428625
8380,455584
8382,1149792
8382,1194875
8381,472083
8383,2128333
8382,1544584
8383,2241625
8383,2242250
8384,1851375
8385,461750
8387,703833
8388,33167
8387,518000
8389,1265083
8391,1555584
8392,376625
8391,2699250
8393,2311250
8394,4103916
8394,4116583
8393,1510042
8395,2485458
8395,176542
8396,1316458
8398,2743166
8398,2777166
8397,2253083
8398,3928000
8399,2622292
8400,3478417
8399,402500
8400,1922583
8401,37250
8401,63209
8403,163583
8405,1565000
8406,2713500
8406,1577291
8408,2764458
8410,2605292
8410,2607000
8411,3253917
8411,3328500
8410,925583
8411,1022250
8413,20042
8412,2367500
8415,2267917
8414,182542
8416,2597584
8416,2629167
8416,2643917
8415,2806917
8415,2807542
8417,2446958
8418,2448125
8419,574375
8419,707084
8420,4002625
8421,6176583
8421,6177042
8422,2852875
8422,168792
8423,4651167
8423,66875
8425,884541
8424,5036083
8425,532209
8426,2577334
8427,1975541
8427,3612291
8427,3613166
8429,97375
8430,991875
8431,2215458
8431,2241041
8431,2242000
8430,1542041
8431,469917
8434,2628042
8433,850708
8434,1719166
8435,2515708
8436,2532875
8435,1160041
8437,1285459
8436,1301375
8438,720500
8438,3183834
8439,2450458
8440,2860167
8439,792667
8441,1011208
8441,3697750
8443,2573291
8443,840917
8444,1845500
8445,6280083
8446,1549917
8447,1153916
8449,765875
8450,4855708
8449,130000
8450,3017959
8451,2464334
8451,1342834
8452,2584334
8453,29958
8456,46208
8457,1481917
8455,1944708
8456,2050584
8459,186416
8460,3919459
8460,1710542
8461,2461875
8462,3064792
8461,406042
8463,1519542
8463,1555042
8462,2536583
8463,1319292
8464,913000
8466,494042
8467,2660334
8468,2016417
8469,790792
8467,722000
8470,422958
8469,1954125
8471,4173750
8470,316042
8471,2263708
8472,1545542
8474,458375
8475,3509375
8477,2894542
8478,2584334
8479,4230042
8480,757625
8481,4476917
8481,5014750
8483,3826500
8484,1433208
8482,3092291
8483,364083
8486,1785875
8485,870583
8487,1282000
8486,2371792
8488,913917
8487,1246750
8488,2235292
8488,2236292
8490,2647459
8491,656958
8490,2840833
8492,132625
8493,2825666
8494,3850208
8493,618125
8495,2478375
8497,951833
8495,36917
8498,2052666
8498,3261083
8499,2972542
8500,3070250
8501,1306166
8502,2607000
8502,2684541
8501,1052500
8502,4855041
8503,2546542
8504,2364125
8503,452625
8503,462666
8504,86750
8505,2568542
8506,193458
8509,2834750
8510,5412958
8511,2535834
8512,2386583
8511,1172083
8513,996958
8514,3792833
8514,3809042
8514,2787875
8515,2555625
8516,3816584
8517,2196708
8516,182459
8518,6064500
8518,1523125
8518,1523667
8519,2524917
8519,1264708
8521,1488709
8521,1503375
8522,2922000
8521,2245750
8522,4979375
8523,2627417
8524,2568833
8523,930000
8525,1460542
8524,908000
8526,2803167
8526,4517459
8527,2676667
8527,2677333
8527,1508458
8530,4086375
8529,2324792
8531,2654125
8532,3313917
8531,472500
8534,3711833
8533,48542
8534,1016709
8535,2571500
8537,2284500
8536,3184625
8537,4702875
8538,2584000
8539,3012125
8538,2248208
8541,1839416
8540,222250
8542,2602542
8543,2395042
8542,1124708
8544,2434333
8543,1980042
8545,3060166
8546,2540167
8547,3905041
8549,1458416
8549,1459000
8547,2307292
8550,156333
8548,34166
8549,1019666
8550,1054459
8551,1178875
8552,3092209
8553,348833
8555,1171041
8555,1172750
8554,830791
8555,1173500
8556,632833
8557,5051250
8557,5074750
8558,3813916
8558,3872500
8559,2417334
8558,2519792
8558,2520584
8559,2564000
8560,1294166
8562,2957459
8561,1311042
8563,2384792
8562,193917
8564,3205958
8563,3736375
8564,3185625
8565,2395958
8566,3733959
8565,64250
8565,67125
8568,2768083
8568,3664834
8569,2705083
8571,1439583
8569,336083
8572,2524916
8572,5350292
8574,3001042
8575,32834
8576,1927959
8576,3871542
8577,2597583
8578,791500
8577,860125
8579,1423917
8579,1453375
8578,534416
8579,494000
8581,2528250
8583,603708
8581,1830792
8582,761667
8583,75666
8583,100958
8584,261542
8585,2478209
8586,2664250
8586,2683083
8585,1153166
8587,135709
8586,948541
8587,248291
8589,2114875
8589,2170750
8589,2191250
8590,312791
8589,121250
8591,2291542
8590,1544708
8591,1397500
8591,1398000
8592,2619333
8593,3481041
8592,868750
8594,2350834
8595,2338542
8594,1507625
8596,2999541
8597,2374334
8596,2855500
8597,1909875
8598,4074875
8599,2509500
8599,904334
8600,1418459
8602,2520208
8602,3469875
8603,2420875
8603,84667
8606,879041
8608,2609792
8609,5773458
8608,238250
8610,2717292
8611,2340125
8610,1775834
8612,592667
8611,1894250
8614,2507417
8614,2507959
8615,2651167
8616,1234750
8615,1120708
8616,733792
8619,2107958
8620,3815917
8621,420584
8619,1001333
8620,2055250
8622,73542
8623,2435708
8622,3195625
8624,2522458
8625,4922291
8625,199958
8625,200750
8626,3654583
8626,1877625
8628,1805417
8627,371750
8628,1291125
8629,5637542
8629,2202334
8629,2253167
8629,2348459
8630,5193625
8630,5194167
8630,83375
8631,2279375
8631,2312792
8631,1350959
8632,1865833
8633,3136833
8633,1207250
8634,1158500
8635,280625
8637,2590625
8637,2621000
8636,931917
8637,1237041
8637,1247333
8639,502333
8638,2532000
8640,2468042
8641,844416
8640,291209
8642,1350250
8641,692541
8643,1504625
8642,802208
8644,2461042
8643,346625
8646,276125
8644,2213708
8645,2087500
8647,2541709
8648,2971833
8649,2473750
8648,292958
8649,2956000
8652,1995125
8652,1995958
8651,1985916
8652,590958
8653,2213083
8655,2612458
8655,2624916
8655,2699125
8655,6149250
8656,2704625
8656,1517250
8657,310209
8659,3875042
8660,33750
8658,107417
8659,22667
8660,31291
8661,2322000
8663,2519917
8664,2860209
8664,2921542
8665,1385458
8665,1392666
8664,982208
8666,2604500
8665,1930042
8666,2685542
8667,2548667
8668,4096958
8668,4115958
8668,963084
8670,2871500
8669,2231208
8670,5217667
8670,5244500
8671,2301000
8671,918792
8674,3377667
8673,50125
8674,929834
8676,1448750
8677,2695375
8676,861583
8678,1174375
8679,1333167
8678,1135917
8679,805292
8681,2381584
8682,3534334
8681,2166625
8682,2665208
8684,2734584
8684,2806667
8683,1133875
8684,1682750
8685,1991334
8686,5238833
8687,2706583
8688,2606000
8687,1075167
8689,1418292
8688,889125
8691,146792
8692,437709
8691,3885500
8692,3378708
8694,2583000
8695,1444916
8694,1055667
8696,594334
8695,3975208
8695,4062416
8697,1442833
8697,1475708
8698,3475375
8699,1328125
8699,1390792
8698,2855125
8701,1615042
8700,406792
8702,2465500
8701,382667
8703,20750
8705,2865625
8706,2617250
8707,390500
8705,2127750
8706,2714209
8707,1857583
8709,2580792
8708,383917
8710,1221333
8711,2010833
8711,2041792
8711,4501833
8713,970750
8713,1732875
8715,1335166
8716,2591208
8715,927167
8715,950417
8717,1415834
8716,1732584
8719,3314000
8718,36209
8722,247500
8721,125625
8722,324000
8725,1289875
8723,108459
8726,2790333
8725,1898583
8728,1362792
8728,1412542
8728,1047875
8728,1048458
8729,2180459
8731,2444667
8732,977083
8733,2699125
8733,81250
8734,1126584
8736,2542583
8736,2543625
8735,5225375
8737,2131250
8738,30875
8741,1268083
8739,3248584
8740,787583
8742,2658333
8743,2633083
8744,1430000
8744,1436958
8745,1046500
8746,2636542
8745,1308167
8747,451625
8747,463000
8746,2039000
8746,2046750
8747,2969458
8747,2970542
8748,1632042
8750,3768917
8751,1315542
8750,2535708
8750,2545333
8753,2546334
8754,3803542
8755,2604583
8756,2332541
8756,2354541
8756,1191292
8758,727625
8757,1432208
8760,246416
8759,26250
8760,1447167
8762,20916
8761,190042
8762,18666
8763,504667
8764,3959375
8764,842000
8764,894083
8765,1783000
8767,2809584
8767,2873584
8766,1851292
8768,1227917
8769,2683167
8769,2707625
8770,2436042
8771,56250
8769,1873084
8769,1893042
8770,3800167
8772,2460542
8773,2314291
8772,928458
8774,1309959
8775,2386708
8775,2411083
8774,1271000
8776,1595334
8777,796875
8777,809292
8778,2408250
8777,1089334
8779,1107042
8780,2260042
8779,291333
8781,2734792
8781,2783333
8780,711084
8782,28667
8783,2048250
8782,18875
8784,1351916
8783,711000
8785,1026750
8786,2197375
8785,427916
8787,2822708
8788,1706000
8789,4170292
8788,66042
8789,4536125
8790,2511000
8790,2513250
8791,2377625
8791,2407666
8790,1154459
8792,890333
8791,1261125
8793,4812250
8795,3594417
8796,665584
8795,1661250
8797,2072500
8799,2534459
8799,2545042
8798,948416
8800,2344791
8801,2336750
8800,745500
8802,1993750
8804,2995458
8805,541292
8805,548042
8804,3020125
8807,3855458
8805,185125
8806,2192084
8809,2404083
8809,2404625
8809,1935666
8812,412625
8811,62291
8812,290209
8814,35333
8815,2857083
8814,29125
8816,1399625
8817,889125
8817,5066000
8818,2526792
8819,838667
8818,1250125
8819,65208
8820,2191792
8823,527000
8821,3795625
8823,254333
8825,2927834
8826,2481500
8827,2631000
8827,2648042
8826,1441583
8828,127041
8827,2188208
8829,2816542
8828,613958
8828,657708
8831,1544250
8831,1572959
8830,4305958
8830,4316417
8832,4071625
8832,4073542
8833,2617875
8834,2940000
8834,2940917
8833,1139125
8835,86542
8834,2265792
8836,4565708
8835,157167
8835,201625
8836,8201750
8837,2231292
8837,3974959
8839,699917
8838,1806417
8840,3657208
8840,5702042
8840,5702958
8841,2558750
8841,2616833
8842,2720417
8844,507291
8845,1699375
8846,1679625
8845,1658958
8846,2125333
8847,40084
8848,2473708
8849,22750
8849,25750
8850,1296500
8852,4163083
8852,405042
8854,276458
8854,2198208
8854,2254041
8856,2396250
8857,1678667
8857,1728500
8858,1043875
8859,2582292
8859,2606292
8858,2656166
8858,2666125
8859,3707208
8860,2463500
8860,1221125
8862,650125
8861,1676500
8863,2988750
8863,3010625
8862,1733167
8864,2417625
8865,3082834
8864,56375
8865,39500
8865,39833
8868,766417
8867,3194917
8869,1026250
8870,2341833
8870,2352375
8871,1084666
8870,2134041
8872,2452250
8873,1108416
8872,243417
8873,1816583
8874,2378792
8875,4023583
8877,2847208
8878,690083
8879,3731916
8879,4947958
8881,3932875
8880,67458
8881,1621209
8882,2837042
8883,3773958
8884,2407417
8885,3679542
8886,314250
8885,630458
8887,4051000
8888,725041
8887,2874875
8889,3151959
8889,3194625
8889,1348167
8890,849750
8892,3549000
8893,365834
8891,46250
8894,155917
8892,2596917
8892,2608167
8895,24583
8894,3906458
8894,3936917
8895,37708
8897,24125
8896,2247125
8898,2254958
8898,1733041
8898,1750958
8900,3172625
8900,3594625
8901,177750
8903,2425916
8904,1897917
8903,705583
8904,1713208
8906,2448166
8905,26000
8907,1058000
8907,1059875
8908,2252542
8907,721917
8908,2272958
8910,2604583
8910,4196167
8912,1607583
8911,22916
8913,147542
8914,4484167
8916,3977083
8917,2609250
8918,413875
8916,2190791
8917,104166
8918,399417
8920,1472834
8919,69500
8920,1608375
8921,1853791
8922,1864834
8924,3925333
8925,2127833
8923,101166
8924,1856458
8927,321959
8926,320542
8928,2658334
8928,223625
8929,3024834
8930,1185875
8931,2793792
8932,1859917
8935,75459
8936,1114750
8935,1401042
8937,2405083
8937,5648125
8937,5687708
8939,2738833
8939,284167
8941,3512042
8942,1560583
8942,1562250
8940,182667
8943,2504042
8941,74709
8941,89167
8942,2132917
8943,74250
8943,102125
8944,723250
8945,1467875
8946,411458
8946,428500
8948,1627834
8949,667041
8949,668208
8950,1466666
8950,3867542
8952,3357375
8953,511250
8954,2967583
8954,1491084
8957,1580709
8958,3920750
8959,765917
8958,3375708
8959,214500
8960,4355500
8962,568208
8962,1299583
8962,1331208
8965,904625
8963,242042
8966,2363792
8965,257041
8965,270666
8966,112500
8968,2702750
8969,881584
8968,170334
8970,767042
8969,1180500
8970,562166
8971,2960167
8973,2592083
8974,3763042
8973,138625
8973,139542
8974,4005125
8976,3310667
8976,3335417
8977,82042
8979,2281167
8980,3941708
8979,476583
8980,3850167
8982,4503375
8983,2519792
8984,4130375
8983,317041
8984,2325416
8984,2354375
8984,2354833
8985,2753333
8987,2564083
8988,3638708
8987,5031083
8988,218334
8990,969334
8992,4453583
8992,4503458
8992,2478917
8993,2827791
8994,2634958
8994,2635291
8996,3454000
8997,2665292
8996,3529000
8999,2066041
8999,2084833
9000,952666
8999,2123000
9001,1530625
9000,822167
9003,65083
9003,1620959
9004,3321667
9005,2427250
9006,3230375
9006,3230958
9005,75416
9007,2027083
9009,4359250
9010,126708
9008,689000
9009,1243542
9011,3153333
9011,5528833
9013,3795666
9014,152709
9012,132750
9013,167125
9015,2744916
9016,2397917
9017,2171792
9016,1047458
9018,3512959
9018,376917
9020,2486875
9021,2466083
9022,20625
9021,2347375
9023,2555208
9025,34083
9025,54333
9026,3646334
9025,46500
9026,3380625
9027,2575166
9028,4115917
9029,2153250
9027,627125
9028,2067417
9031,452750
9032,48416
9032,80750
9033,1238125
9032,613541
9033,1920625
9035,57625
9034,1027625
9035,103375
9037,3368166
9037,3398375
9036,81625
9037,1058791
9040,2996416
9039,1473916
9041,1740583
9042,2258416
9043,429458
9044,191833
9045,3204708
9045,628917
9045,629584
9046,509542
9050,4382750
9051,2484125
9051,2485125
9052,2697084
9051,999417
9052,1201125
9053,20375
9054,3630041
9055,2591667
9055,167500
9055,175333
9056,5148750
9058,1221541
9060,2586125
9059,1296417
9061,1159583
9062,3506000
9063,2346250
9063,2374750
9062,1516375
9063,1292459
9065,2561042
9064,1105625
9064,1151417
9066,2259583
9065,967084
9067,1375084
9066,479708
9068,3756459
9069,338917
9068,1609583
9069,212209
9070,1349916
9072,1850000
9073,4110333
9072,60583
9073,3025209
9075,3025417
9076,1496042
9077,3303917
9077,5714417
9078,2508834
9078,536917
9078,586792
9080,1713542
9081,4011875
9080,83792
9081,1967375
9082,852292
9084,2647708
9086,333667
9087,2996333
9086,1909250
9087,3142166
9089,2621833
9090,2812084
9089,1042125
9091,612041
9091,1456250
9093,3165958
9094,1897916
9092,94708
9095,2086125
9096,2737708
9096,2738125
9095,1378959
9098,2614375
9098,2618375
9097,914917
9098,5161167
9099,2420709
9099,101583
9100,367208
9101,2185125
9102,3129542
9103,2459875
9103,2460208
9103,2491750
9104,2405458
9104,2462875
9103,118417
9104,1724500
9106,932333
9105,1911500
9105,1948375
9105,1975333
9106,4329791
9107,2940209
9108,3805333
9107,3603166
9107,3617291
9108,116584
9109,1282166
9111,3864542
9111,3875583
9110,1642834
9112,2825625
9114,2654166
9114,2663583
9115,1021292
9116,1085958
9115,1694250
9115,1717250
9117,4889709
9116,57917
9116,58458
9117,2992791
9117,3023041
9119,48791
9118,1218083
9119,3149417
9121,182750
9122,910875
9122,921417
9121,1356542
9123,1048750
9123,1059167
9124,483250
9122,162458
9122,169333
9124,453500
9125,2563291
9125,2611500
9125,2574250
9125,2594250
9126,4645500
9128,3151291
9127,701208
9129,2258750
9130,2600292
9130,6474500
9132,1605667
9131,425500
9133,723041
9132,2535083
9134,1908500
9134,1989125
9135,363209
9134,1224958
9135,1490833
9136,1084334
9139,2257208
9140,2482833
9139,1473916
9140,2885042
9141,2492250
9141,1228208
9142,1878041
9144,3653542
9144,2240292
9146,3824416
9145,51084
9147,1033666
9146,1139208
9148,2915833
9148,3457459
9150,672625
9151,1286250
9152,3455833
9152,3456541
9153,1339542
9152,1975958
9153,336167
9154,1825958
9155,1216875
9157,2571375
9158,1150416
9159,3254250
9159,4214541
9159,4221083
9161,759875
9160,1530250
9161,1321125
9162,2869500
9165,2333209
9164,938208
9165,2201875
9166,1195500
9168,2226083
9169,2658541
9169,2702000
9169,2722125
9169,5678917
9169,5679584
9171,2316958
9170,1205000
9172,975583
9172,976583
9171,1362375
9173,3136791
9173,5096292
9174,2670167
9175,4053166
9174,2216459
9177,57667
9176,118834
9177,2129167
9179,3738333
9178,1817250
9181,2318417
9181,2370250
9181,5175708
9181,5258000
9182,3409791
9182,3432791
9182,340875
9183,1009000
9183,1022833
9185,212125
9184,22417
9185,3062916
9186,2228417
9187,880875
9189,3102625
9189,4710250
9190,2694083
9191,2880708
9191,2923708
9190,1563125
9191,3079125
9191,3108458
9193,1009334
9192,1281792
9192,1282334
9194,2758000
9194,2759041
9194,2806041
9193,873584
9194,907291
9196,1968041
9196,1992625
9197,3544041
9196,2951125
9197,137208
9199,1977458
9198,547958
9200,3470750
9199,1480916
9202,3152959
9202,3190500
9201,33208
9203,2263875
9204,2996250
9204,590833
9205,3041083
9206,3806833
9207,2662167
9209,2802583
9207,3777542
9208,2555583
9210,1116791
9211,2521375
9212,2860084
9212,2865667
9212,3058792
9214,15542
9214,32709
9217,2362042
9217,2372917
9218,3055917
9217,718125
9218,1237583
9218,1244708
9219,1219458
9220,2773333
9221,2500375
9222,3992666
9221,147833
9224,4178625
9223,71375
9224,2805208
9225,2461333
9226,2684458
9227,641875
9227,650625
9228,3356083
9228,3373583
9229,1940500
9228,1733875
9229,1269750
9230,1066458
9232,813167
9231,1491750
9234,3211125
9233,2476041
9233,2528833
9236,1778750
9237,2508791
9238,3008334
9237,1472833
9241,1233250
9240,1435917
9240,1479459
9242,2778958
9243,88875
9242,654834
9243,1185042
9244,2470917
9244,2494125
9247,2600709
9248,553125
9248,1093042
9247,629542
9250,506666
9250,509041
9249,1124500
9251,2441208
9251,2499750
9252,8893333
9253,3702167
9253,421208
9254,3754583
9254,275250
9255,5389666
9256,3191666
9256,2706792
9256,2708958
9257,3177917
9259,3817000
9259,1843166
9260,3246416
9261,4960167
9262,2464292
9263,1309333
9262,84208
9263,70708
9266,679417
9266,689042
9265,489500
9266,961542
9268,1179167
9269,2165916
9268,1407458
9269,1875709
9271,5269208
9270,108125
9270,123083
9271,3687917
9272,2423833
9273,728208
9272,62417
9273,40083
9273,52666
9274,99250
9276,2505458
9276,2514292
9277,3057750
9276,495000
9278,2514542
9278,2437709
9279,3335625
9279,3352834
9280,2516417
9281,2616083
9280,460375
9282,1322417
9283,3865291
9282,1418250
9282,1432541
9283,1732834
9284,2536333
9284,1246333
9285,1277333
9287,5548458
9286,72083
9286,87166
9287,4257709
9289,2908208
9288,1274542
9289,1211166
9290,143167
9292,3438083
9294,2991708
9295,2610042
9297,1546667
9298,2545708
9297,1451708
9299,1386125
9299,1440500
9298,2061667
9299,135500
9301,2379583
9300,3865875
9301,1608250
9302,2480542
9303,1202917
9304,1643042
9305,38458
9304,1324750
9305,26166
9306,103792
9306,170208
9306,171583
9307,925916
9307,986708
9308,2410833
9308,2428375
9308,2446125
9309,2831750
9311,2752125
9311,2786041
9312,658166
9313,2605334
9314,146166
9312,2168083
9313,1186291
9314,2052208
9315,2179083
9316,3189458
9316,3237958
9317,2440500
9317,827291
9317,919250
9319,2227500
9319,2249459
9320,4771791
9320,4812958
9319,393500
9320,3833125
9320,3843666
9321,2701917
9321,1168709
9323,2032167
9322,3477666
9324,3290167
9325,2619000
9326,1076000
9326,1088375
9327,703666
9326,1626708
9328,4066041
9328,921875
9330,2593167
9329,2925958
9330,1488000
9330,1489125
9332,2543084
9333,2096541
9332,1169625
9333,1350500
9334,2465208
9335,4460208
9337,2661459
9336,1314458
9339,5928542
9339,1307875
9340,2597542
9341,2704792
9342,24625
9343,3108541
9343,3133083
9343,3152458
9343,4818709
9344,2645542
9345,3570542
9344,184833
9345,2837125
9348,348917
9347,570708
9348,1053250
9351,3379458
9351,3380125
9350,180333
9352,2547542
9353,887834
9354,4019291
9353,236917
9356,2633958
9356,2655625
9356,2675791
9355,976416
9355,994875
9356,6620459
9358,2796167
9357,744625
9359,1253000
9358,616625
9360,2459167
9361,1436833
9360,457458
9361,383542
9363,6590750
9363,274209
9365,3336000
9365,3340833
9365,328375
9366,525916
9368,2659000
9368,1087667
9369,420167
9369,428917
9373,43125
9373,63708
9372,658833
9374,2407833
9375,1978625
9374,89250
9375,949208
9377,2520541
9377,2543083
9377,3478083
9378,2532083
9379,2664333
9379,2681083
9379,1285834
9383,4308834
9383,181791
9383,183041
9384,4515458
9385,1854042
9385,2804333
9386,3451333
9387,1721208
9388,1138792
9391,1666625
9390,519166
9392,244209
9391,3004000
9392,250917
9393,30667
9394,114250
9395,69333
9396,2841333
9397,2159708
9398,3924042
9399,2461875
9397,60500
9401,1831708
9398,167542
9399,1190208
9400,1213458
9401,1147625
9403,29250
9402,1176083
9403,10209
9405,529917
9406,2675208
9406,2710958
9405,2262209
9406,4244542
9407,2808584
9410,1230083
9409,39041
9411,2406125
9412,2581333
9411,1125875
9413,924542
9414,2780541
9413,1419292
9415,2602833
9416,2511458
9416,2543250
9415,1136917
9417,1484667
9416,2660625
9418,574042
9418,587875
9419,2709333
9419,2726750
9420,2776834
9421,3259583
9422,3034084
9421,2222458
9424,897083
9425,2940542
9424,1261250
9425,1202417
9427,4656375
9426,2630334
9427,1673500
9429,2580125
9428,1037292
9430,2396541
9431,2075125
9430,1589875
9432,2793292
9432,1407958
9435,2447500
9435,2518959
9434,5676834
9435,591042
9436,2620625
9436,958041
9437,909584
9439,2096875
9439,2122584
9438,1550125
9440,2257750
9439,1041125
9441,50458
9440,1142959
9441,2386291
9442,2724084
9443,2564292
9443,303041
9444,666750
9445,1091000
